26/09/2005	394	1.380555556	3.67	0.916712329	3.61	0.175479452	3.2
27/09/2005	402	1.452777778	3.71	0.953424658	3.64	0.18630137	3.21
28/09/2005	409.75	1.501388889	3.73	0.880136986	3.59	0.15239726	3.17
29/09/2005	409.5	1.472222222	3.72	0.875342466	3.59	0.151369863	3.17
30/09/2005	420.12	1.277111111	3.62	0.810767123	3.54	0.136821918	3.15
03/10/2005	426.5	1.297222222	3.63	0.748082192	3.5	0.126027397	3.14
04/10/2005	420.77	1.259611111	3.61	0.789671233	3.53	0.129082192	3.15
05/10/2005	459.95	1.069722222	3.52	0.698767123	3.47	0.04130137	3.05
06/10/2005	444.5	1.146277778	3.56	0.749315068	3.5	0.16369863	3.18
07/10/2005	460.05	1.054444444	3.51	0.712191781	3.48	0.076643836	3.09
10/10/2005	470.5	0.872222222	3.42	0.647945205	3.43	0.095068493	3.11
11/10/2005	482.5	0.788888889	3.38	0.636986301	3.43	-0.003424658	#NAME?
13/10/2005	465	0.916666667	3.45	0.706575342	3.47	-0.045273973	#NAME?
14/10/2005	452.5	0.963888889	3.47	0.72739726	3.49	-0.010273973	#NAME?
17/10/2005	449.5	0.947222222	3.46	0.728767123	3.49	-0.000342466	#NAME?
18/10/2005	438	1.127777778	3.55	0.772328767	3.52	0.015410959	3.02
19/10/2005	425	1.249722222	3.61	0.799041096	3.54	0.042465753	3.05
20/10/2005	415	1.402777778	3.68	0.809726027	3.54	0.006849315	3.01
21/10/2005	410	1.638888889	3.8	0.823287671	3.55	0.068493151	3.08
24/10/2005	410	1.694444444	3.82	0.849315068	3.57	0.038356164	3.04
25/10/2005	404	1.622222222	3.79	0.863013699	3.58	0.117808219	3.13
26/10/2005	424	1.519444444	3.74	0.772739726	3.52	0.120547945	3.14
27/10/2005	414.45	1.601944444	3.78	0.768630137	3.51	0.029863014	3.03
28/10/2005	409.5	1.708333333	3.83	0.782191781	3.52	0.021986301	3.02
31/10/2005	402.5	1.719444444	3.84	0.784931507	3.53	0.062671233	3.07
02/11/2005	411.75	1.654166667	3.8	0.707534247	3.47	0.051027397	3.06
07/11/2005	420	1.639444444	3.8	0.630136986	3.42	0.01369863	3.02
08/11/2005	447.5	1.527777778	3.74	0.593150685	3.4	-0.030821918	#NAME?
09/11/2005	450	1.513888889	3.74	0.594520548	3.4	-0.019178082	#NAME?
10/11/2005	466	1.480555556	3.72	0.599726027	3.4	-0.080821918	#NAME?
11/11/2005	459.95	1.513888889	3.74	0.589178082	3.39	-0.071849315	#NAME?
14/11/2005	471.5	1.546944444	3.75	0.543835616	3.36	-0.092465753	#NAME?
16/11/2005	470.5	1.560833333	3.76	0.505479452	3.34	-0.093835616	#NAME?
17/11/2005	473	1.461111111	3.71	0.499178082	3.33	-0.075342466	#NAME?
18/11/2005	474.5	1.363444444	3.66	0.429041096	3.29	-0.081438356	#NAME?
21/11/2005	475	1.411111111	3.69	0.506849315	3.34	-0.074657534	#NAME?
22/11/2005	462.5	1.513611111	3.74	0.52739726	3.35	-0.065068493	#NAME?
23/11/2005	460	1.55	3.75	0.542465753	3.36	-0.073972603	#NAME?
24/11/2005	467.45	1.409166667	3.69	0.513835616	3.34	-0.099246575	#NAME?
25/11/2005	464	1.45	3.71	0.512328767	3.34	-0.080753425	#NAME?
28/11/2005	468	1.483333333	3.72	0.515753425	3.35	-0.078082192	#NAME?
29/11/2005	477.9	1.358055556	3.66	0.487260274	3.33	-0.087808219	#NAME?
30/11/2005	468	1.538888889	3.75	0.484931507	3.32	-0.065547945	#NAME?
01/12/2005	459	1.547222222	3.75	0.495616438	3.33	-0.051506849	#NAME?
02/12/2005	467.5	1.486111111	3.72	0.48630137	3.33	-0.067808219	#NAME?
05/12/2005	465	1.472222222	3.72	0.443835616	3.3	-0.061575342	#NAME?
06/12/2005	457.5	1.497222222	3.73	0.431506849	3.29	-0.030821918	#NAME?
07/12/2005	457.5	1.566666667	3.76	0.526027397	3.35	-0.106164384	#NAME?
08/12/2005	467.5	1.358333333	3.66	0.447945205	3.3	0.017123288	3.02
09/12/2005	465	1.466111111	3.71	0.470958904	3.32	0.025342466	3.03
12/12/2005	461.25	1.548611111	3.75	0.470273973	3.31	0.020205479	3.02
13/12/2005	467	1.558333333	3.76	0.471232877	3.32	0.038356164	3.04
14/12/2005	465	1.566666667	3.76	0.483835616	3.32	0.038356164	3.04
15/12/2005	474	1.568611111	3.76	0.481643836	3.32	0.020547945	3.02
16/12/2005	465.55	1.580277778	3.77	0.50260274	3.34	-0.022534247	#NAME?
19/12/2005	463	1.639166667	3.8	0.510273973	3.34	-0.019178082	#NAME?
20/12/2005	473.95	1.578333333	3.77	0.479041096	3.32	-0.060684932	#NAME?
21/12/2005	480.02	1.505444444	3.73	0.484876712	3.32	-0.03290411	#NAME?
22/12/2005	486	1.411111111	3.69	0.464383562	3.31	-0.064383562	#NAME?
23/12/2005	494.9	1.415555556	3.69	0.43890411	3.29	-0.06	#NAME?
26/12/2005	483	1.438888889	3.7	0.490958904	3.33	-0.007191781	#NAME?
27/12/2005	477	1.405	3.68	0.519315068	3.35	-0.009589041	#NAME?
28/12/2005	480.5	1.369444444	3.67	0.497260274	3.33	-0.014383562	#NAME?
29/12/2005	482	1.355555556	3.66	0.460410959	3.31	-0.001232877	#NAME?
30/12/2005	477.5	1.336111111	3.65	0.532739726	3.36	-0.006164384	#NAME?
02/01/2006	486	1.272222222	3.62	0.528767123	3.35	-0.02630137	#NAME?
03/01/2006	486	1.244444444	3.61	0.522191781	3.35	-0.024589041	#NAME?
04/01/2006	470.77	1.334611111	3.65	0.581452055	3.39	0.006821918	3.01
05/01/2006	500.5	1.179444444	3.57	0.5	3.33	-0.036438356	#NAME?
06/01/2006	513.5	1.112222222	3.54	0.450684932	3.3	-0.05890411	#NAME?
09/01/2006	511.5	1.136111111	3.55	0.417808219	3.28	-0.05	#NAME?
10/01/2006	535	1.072222222	3.52	0.384520548	3.26	-0.082876712	#NAME?
12/01/2006	510.83	1.145388889	3.56	0.424575342	3.28	-0.015041096	#NAME?
13/01/2006	515.5	1.108333333	3.54	0.422739726	3.28	-0.074657534	#NAME?
16/01/2006	516.5	1.252222222	3.61	0.415068493	3.28	-0.069178082	#NAME?
18/01/2006	500	1.244444444	3.61	0.441780822	3.3	-0.054657534	#NAME?
19/01/2006	515.85	1.1675	3.57	0.427945205	3.29	-0.068630137	#NAME?
23/01/2006	513.5	1.119444444	3.54	0.415068493	3.28	-0.074794521	#NAME?
24/01/2006	517	1.144444444	3.56	0.369863014	3.25	-0.062671233	#NAME?
25/01/2006	522	1.266666667	3.62	0.349315068	3.23	-0.10130137	#NAME?
27/01/2006	544.85	1.145277778	3.56	0.274383562	3.18	-0.125821918	#NAME?
30/01/2006	537.5	1.180555556	3.57	0.267123288	3.18	-0.113013699	#NAME?
